200;rozmiar
step
30;162
106;126
188;161
38;68
66;198
86;123
92;15
115;109
78;91
18;139
193;169
181;33
143;99
57;52
166;159
28;184
37;84
162;150
8;65
75;184
196;185
30;23
106;135
85;63
59;128
172;139
156;140
3;195
181;172
66;153
152;178
106;192
13;152
26;152
167;106
123;39
15;79
36;198
190;31
9;63
76;94
100;99
86;85
118;64
54;114
27;2
16;94
155;62
55;85
133;114
73;0
163;134
18;48
34;27
27;155
62;116
91;72
175;181
164;84
11;76
62;146
138;150
58;120
74;60
70;161
33;116
140;167
166;180
103;6
177;124
22;147
19;140
54;185
80;15
135;74
45;41
114;128
131;77
99;186
194;46
196;185
106;134
77;91
75;185
79;15
34;116
12;152
75;185
69;161
22;147
22;147
189;161
35;198
140;167
62;147
30;24
35;198
27;152
99;186
189;161
step
30;161
106;126
189;161
38;68
65;198
86;122
91;15
114;109
77;90
18;138
193;169
180;33
143;99
57;51
166;158
28;183
36;84
162;150
8;66
75;184
195;185
30;25
105;134
84;63
59;128
172;139
157;140
3;194
181;171
66;153
152;177
105;192
12;152
28;152
167;105
124;39
14;79
35;198
190;31
9;62
76;93
101;99
86;84
118;63
54;114
27;2
16;93
155;61
55;84
133;114
72;0
163;134
18;48
34;27
27;154
62;117
91;73
174;181
164;84
11;76
62;148
139;150
59;120
74;60
69;160
34;117
140;167
166;180
103;7
177;123
21;147
19;139
54;185
79;15
135;74
45;40
114;127
131;77
98;186
194;46
195;185
105;134
77;90
75;184
79;15
34;117
12;152
75;184
70;160
20;147
20;147
189;161
35;197
141;167
62;148
30;25
36;197
27;152
98;186
189;160
step
30;161
107;126
189;160
37;68
65;197
85;122
90;15
114;109
77;90
17;138
192;169
180;34
143;98
57;51
166;158
28;182
36;85
162;151
8;66
74;184
195;184
29;25
105;134
85;63
60;128
172;139
158;140
3;194
180;171
66;152
151;177
105;192
12;152
28;152
167;104
124;38
13;79
36;196
190;31
8;62
76;92
102;99
85;84
117;63
55;114
26;2
17;93
155;61
55;85
133;114
73;0
163;134
18;48
34;27
27;154
61;117
91;73
174;181
164;84
11;76
63;148
139;150
59;120
74;60
70;160
34;117
141;168
166;180
103;7
177;124
20;146
19;139
54;185
79;15
135;74
46;40
114;127
131;77
98;186
194;46
196;184
105;134
76;90
73;184
80;15
34;118
12;152
72;184
70;160
20;147
20;147
189;161
36;195
141;168
63;148
28;25
37;195
28;152
98;186
188;161
step
29;161
107;125
187;161
36;68
65;197
84;122
90;14
115;109
75;90
17;138
192;169
180;33
143;97
56;51
166;158
28;181
36;85
161;151
8;65
72;183
196;184
28;24
104;134
85;63
60;127
172;139
158;141
2;194
180;171
66;151
151;176
104;192
11;152
28;152
167;104
123;38
13;78
37;195
189;31
8;62
76;92
102;99
85;84
117;62
56;114
26;2
18;93
154;61
54;85
133;113
74;0
163;135
18;48
34;27
27;154
61;118
92;73
174;182
164;85
10;76
63;149
139;150
60;120
74;60
69;160
34;118
140;168
166;180
102;7
177;124
20;148
19;140
53;185
80;15
136;74
45;40
114;127
131;77
98;186
194;46
196;184
104;133
74;90
72;184
80;15
34;117
12;152
72;184
69;160
20;149
20;149
186;161
38;195
140;167
64;149
28;23
38;195
27;152
98;185
186;161
step
29;161
107;124
186;162
36;68
65;197
84;122
90;13
114;109
74;89
18;138
191;169
180;33
143;97
57;51
166;158
28;181
36;86
161;150
7;65
73;184
196;183
28;23
103;133
85;63
60;126
173;139
158;140
2;194
179;171
66;152
151;176
104;193
13;152
26;152
168;104
124;38
13;79
38;194
189;31
7;62
77;92
102;99
84;84
117;62
56;113
25;2
18;93
154;61
55;85
133;112
75;0
164;135
19;48
34;27
28;154
60;118
91;73
174;183
164;85
10;75
63;149
139;150
60;120
73;60
69;160
33;117
139;167
167;180
102;8
178;124
19;149
19;140
53;184
81;15
136;73
45;41
114;127
131;77
98;185
194;47
196;183
104;133
74;89
74;184
81;15
32;117
12;152
74;183
70;160
19;149
19;148
186;161
37;194
138;167
63;149
28;23
38;194
25;152
98;185
186;161
step
28;161
106;124
185;161
35;68
66;197
84;122
91;13
114;108
73;89
18;138
192;169
179;33
143;97
57;51
165;158
29;181
35;86
161;149
7;64
74;182
195;183
29;23
105;133
84;63
59;126
173;138
157;140
2;195
180;171
65;152
150;176
103;193
11;152
24;152
169;104
124;38
13;79
37;194
190;31
6;62
77;93
102;99
83;84
118;62
57;113
25;2
18;92
154;62
56;85
133;111
76;0
165;135
19;48
34;27
28;155
59;118
91;72
174;183
164;85
10;75
63;149
139;150
60;120
72;60
70;159
32;118
137;167
167;180
102;8
178;124
19;148
19;140
53;184
81;14
136;73
45;41
114;127
131;76
98;185
194;47
195;184
105;134
73;89
73;182
81;14
32;118
11;151
74;182
70;159
19;148
18;148
185;160
36;194
136;167
63;149
29;23
36;193
23;152
98;185
185;160
step
28;161
106;124
184;160
36;68
65;197
84;121
91;13
114;108
73;88
17;138
192;170
179;33
143;97
56;51
165;158
29;181
34;86
161;149
7;63
74;182
195;184
29;22
105;134
84;64
59;127
172;138
156;140
3;195
180;170
65;151
150;175
103;192
12;151
22;152
169;104
124;38
13;78
37;193
190;30
5;62
77;94
103;99
83;84
117;62
58;113
25;1
18;91
154;61
55;85
133;111
76;1
165;134
19;48
35;27
27;155
59;118
91;72
174;184
164;85
9;75
64;149
