200;rozmiar
step
39;152
115;142
197;24
127;121
186;87
118;146
176;185
127;144
10;150
185;116
83;83
161;155
198;93
41;12
170;71
0;59
110;120
183;147
179;83
89;126
144;85
121;37
117;73
76;30
108;38
139;49
9;109
23;125
155;62
29;136
154;89
45;195
99;144
96;85
6;28
5;3
137;116
150;190
67;183
81;135
185;58
50;182
58;66
170;20
111;165
52;153
33;110
8;30
113;156
56;31
120;37
183;146
115;142
0;59
1;59
5;28
5;27
120;37
185;115
198;24
154;62
184;58
119;37
50;182
111;165
153;89
126;121
96;85
155;62
23;125
80;135
28;136
2;59
58;65
50;182
5;26
185;58
76;30
1;59
4;3
49;182
4;3
115;142
183;145
155;61
144;85
96;85
1;59
125;121
4;26
100;144
0;59
96;84
117;146
169;71
100;144
197;24
118;37
169;71
175;185
step
38;152
115;142
196;24
125;121
186;86
117;145
174;185
128;144
9;150
186;115
83;82
161;155
198;93
41;12
168;71
0;58
110;120
183;145
178;83
88;126
144;84
118;37
117;73
76;29
108;37
139;49
9;109
24;125
155;62
28;136
154;89
45;195
101;144
95;84
4;25
4;2
136;116
151;190
67;182
79;135
185;57
50;182
57;65
170;20
111;166
51;153
33;110
7;30
113;156
56;31
118;36
183;144
115;143
1;58
2;58
4;24
3;24
118;36
185;115
195;24
154;62
186;57
119;36
50;183
110;166
153;89
125;121
95;84
154;61
23;125
80;135
29;136
1;58
57;65
51;183
3;24
185;57
75;29
2;58
3;2
50;183
3;1
116;143
183;144
153;61
145;84
94;84
1;58
125;120
2;24
100;144
1;58
94;83
116;145
168;72
99;144
194;24
119;35
168;71
175;185
step
38;151
117;143
193;24
125;120
186;85
116;144
174;185
129;144
9;150
186;115
84;82
161;155
198;93
41;12
168;71
0;58
110;120
183;144
178;82
88;126
145;83
120;35
117;74
74;29
107;37
139;49
8;109
23;125
152;61
29;136
152;89
45;195
98;144
94;83
1;24
3;1
135;116
151;190
67;181
80;135
185;57
50;182
58;65
171;20
110;166
50;153
33;110
6;30
114;156
57;31
119;35
183;144
117;142
0;58
0;58
1;23
1;22
120;35
185;115
193;24
152;60
186;57
120;35
49;182
110;165
151;89
124;120
95;83
152;60
22;125
79;135
30;136
0;59
58;64
49;183
0;22
186;57
74;29
0;59
2;1
48;183
2;0
118;142
183;143
151;60
144;83
95;83
0;59
123;120
0;22
98;144
0;59
94;83
115;144
168;71
98;144
193;24
121;35
167;71
174;184
step
37;151
117;142
193;25
122;120
186;85
115;144
175;184
128;144
10;150
185;115
85;82
161;155
198;93
41;12
167;71
0;58
109;120
183;143
178;83
88;126
145;83
121;34
117;74
73;29
106;37
139;50
8;109
21;125
150;60
29;136
152;89
45;194
97;144
94;83
0;21
2;1
135;115
151;191
66;181
80;135
186;56
48;182
58;63
171;20
111;165
50;153
32;110
5;30
113;156
58;31
121;33
183;143
117;141
0;59
0;59
0;20
1;20
120;33
185;115
192;25
149;60
186;56
120;32
48;182
110;165
151;89
121;120
94;84
148;60
21;124
80;135
29;137
0;58
57;63
48;182
1;20
185;56
73;29
1;58
1;1
48;182
1;0
117;141
182;143
148;59
146;83
95;84
1;58
121;119
0;20
96;144
1;58
95;84
114;144
167;71
96;145
191;25
120;32
166;71
175;184
step
38;151
117;141
191;24
121;119
186;84
115;144
175;184
129;144
10;150
184;115
85;81
161;155
198;93
41;13
166;70
1;57
110;120
182;142
179;83
88;125
145;83
120;31
116;74
74;29
105;37
138;50
7;109
21;124
148;60
29;136
151;88
46;194
96;144
95;83
0;19
0;0
135;115
150;191
67;181
80;135
185;57
47;182
58;63
171;19
110;164
51;153
32;109
5;30
114;156
58;31
121;31
183;142
117;142
1;57
1;57
0;19
1;19
121;30
183;115
191;24
148;60
184;57
121;31
48;182
110;163
150;88
120;119
94;83
147;60
22;124
81;135
30;136
0;57
58;63
48;181
1;19
184;57
74;28
0;57
1;0
48;180
1;0
117;141
182;142
146;60
145;83
95;83
1;57
119;119
1;19
96;144
1;57
94;83
115;143
165;70
97;144
192;24
120;31
165;70
175;183
step
37;151
117;141
192;23
118;119
186;83
114;143
175;183
130;144
10;150
183;114
85;80
161;155
199;93
41;13
166;70
0;57
110;120
182;142
179;82
89;125
144;83
121;31
116;73
73;28
105;37
139;50
7;109
22;124
146;60
29;136
150;88
45;194
97;145
95;83
1;19
1;0
135;115
150;191
67;181
81;135
184;57
48;180
58;62
170;19
110;162
51;153
32;109
5;31
113;156
57;31
122;31
182;141
117;140
0;56
0;56
0;19
1;19
122;31
183;114
192;23
146;60
184;56
121;31
48;179
110;162
150;87
118;119
95;84
145;60
22;123
81;135
28;136
0;56
57;62
47;179
1;19
184;56
73;28
0;55
1;0
47;180
0;0
116;140
182;140
145;59
144;83
95;85
1;55
118;118
1;19
96;145
1;55
96;85
114;143
165;70
97;145
191;23
122;31
165;69
174;183
step
36;151
116;139
191;23
118;117
186;82
114;143
175;183
129;144
9;150
182;114
85;80
162;155
200;93
41;12
165;68
0;55
110;120
182;140
179;81
89;124
144;83
121;31
116;73
73;28
105;37
139;49
6;109
22;122
145;58
29;136
149;87
45;193
96;145
95;85
1;20
1;0
136;115
150;191
67;180
80;135
184;56
47;180
57;62
170;19
109;162
51;153
32;109
5;31
113;156
57;30
120;31
181;140
116;139
1;55
1;54
0;20
1;20
120;31
181;114
191;22
144;58
