200;rozmiar
step
122;173
102;39
47;179
58;19
68;148
19;184
60;195
89;135
29;116
149;9
52;140
177;174
138;37
29;7
8;61
115;21
30;175
22;103
119;77
167;109
125;165
2;152
105;109
77;175
47;147
20;127
17;174
30;160
124;7
76;93
198;138
169;176
18;175
44;19
8;157
29;44
134;161
77;1
158;62
166;138
87;128
41;30
82;170
72;11
32;187
72;26
32;78
110;189
63;101
15;139
7;68
75;131
72;11
14;139
17;174
77;1
52;140
168;176
63;100
7;157
46;147
9;61
198;138
29;7
87;129
31;187
7;68
166;137
18;174
77;1
45;19
30;175
29;7
86;129
60;195
124;7
20;184
71;26
20;184
8;68
167;108
71;11
30;116
166;108
89;134
17;174
78;175
77;1
40;30
17;173
101;39
17;172
19;174
29;6
2;152
16;172
81;170
30;160
16;172
60;195
step
122;173
101;39
47;180
59;19
68;149
19;184
61;195
89;134
30;117
148;9
51;140
176;174
138;38
29;6
8;61
115;20
30;174
23;103
119;77
166;107
124;165
2;152
104;109
78;175
46;146
19;127
16;171
29;160
125;7
77;93
197;138
168;176
19;173
45;20
6;157
29;43
133;161
76;1
157;62
166;137
86;129
41;30
81;169
70;11
31;188
72;26
31;78
109;189
63;99
14;139
7;68
74;131
70;10
15;139
17;171
76;1
51;140
167;176
62;99
5;157
46;145
8;62
197;138
29;5
86;129
31;188
7;68
165;137
19;173
76;1
45;20
30;174
28;5
87;129
61;195
125;7
18;184
72;27
18;184
7;67
167;107
70;10
30;117
167;107
88;134
17;171
77;175
77;1
40;30
16;171
100;39
15;171
19;172
28;5
3;152
14;171
81;169
29;159
14;171
61;195
step
122;172
100;38
47;180
58;19
67;149
19;184
60;195
87;134
30;118
148;10
51;140
176;174
137;38
28;5
8;61
114;20
31;174
23;103
119;77
168;107
124;164
4;152
105;109
77;174
45;145
19;126
13;171
29;158
125;7
76;93
196;138
167;175
19;172
44;20
6;157
28;43
133;160
77;0
156;62
165;138
87;128
39;30
81;169
69;10
31;187
73;27
32;78
109;188
62;99
16;139
7;67
75;131
68;10
16;138
13;171
77;0
51;139
167;174
62;99
5;157
45;144
8;60
195;138
27;5
86;128
30;187
8;67
164;138
18;172
77;0
43;20
32;174
28;5
86;127
59;195
126;7
20;184
72;27
20;184
7;67
168;108
69;10
31;118
168;107
86;134
13;172
76;174
76;0
39;30
13;171
99;38
13;171
18;172
28;4
4;151
13;171
81;168
29;158
13;172
59;194
step
122;172
99;38
47;179
58;18
67;148
20;183
59;195
86;134
32;118
148;9
51;139
176;175
138;38
28;4
8;60
115;20
31;174
22;103
119;76
168;106
123;164
3;151
105;109
76;174
45;144
20;126
13;172
29;157
126;7
76;92
195;137
166;174
17;172
42;20
5;157
29;43
133;159
76;1
156;61
164;138
85;127
39;31
81;168
69;9
30;187
72;26
32;78
110;188
61;99
15;138
7;67
75;130
68;9
15;137
12;172
76;1
51;139
166;173
61;98
6;157
45;143
8;59
194;137
29;4
85;126
31;187
6;67
165;138
17;172
76;0
43;20
30;174
29;4
84;126
58;195
127;7
20;183
72;27
20;182
5;67
168;106
67;9
32;118
167;106
87;134
11;172
75;174
76;1
39;30
11;171
98;38
10;171
17;171
28;4
3;150
10;171
82;168
30;157
10;170
57;195
step
122;171
98;38
48;179
59;18
67;148
19;182
58;195
87;133
33;118
147;9
50;139
176;175
138;37
29;4
7;59
115;20
30;173
21;103
119;75
167;106
123;164
3;150
106;109
75;174
45;142
20;126
11;170
30;157
127;8
76;92
194;137
166;173
17;170
44;20
6;157
28;43
134;159
77;1
156;60
166;138
84;126
38;30
82;167
68;9
31;187
73;27
32;78
110;188
61;98
16;137
5;67
74;130
68;8
16;136
11;171
78;1
50;140
165;173
62;98
6;156
45;141
7;59
193;137
30;4
85;126
31;187
4;67
166;138
17;170
78;0
43;20
29;173
31;4
85;126
58;194
126;8
18;182
72;27
18;181
4;66
167;106
69;8
32;118
168;106
87;132
12;171
75;175
77;0
38;30
11;171
99;38
11;170
17;170
31;3
4;150
11;170
82;166
30;157
11;170
58;194
step
121;171
99;38
47;179
58;18
66;148
18;180
58;194
88;132
32;118
147;10
49;140
177;175
139;37
31;4
8;59
115;20
28;173
21;104
119;74
167;106
123;163
3;150
106;108
75;175
44;141
19;126
10;170
30;156
127;8
76;92
193;137
165;173
17;170
42;20
7;156
29;43
134;159
77;1
155;60
165;138
84;126
39;30
81;166
68;8
32;187
72;26
32;78
109;188
62;98
17;136
3;66
73;130
68;7
16;136
10;170
77;0
49;140
165;173
62;97
7;156
43;141
9;59
193;136
31;3
84;125
32;188
3;66
164;138
17;170
76;0
42;20
28;172
31;4
83;125
59;194
128;8
18;180
72;25
18;180
2;66
168;106
68;7
32;118
169;106
88;131
10;170
76;175
75;0
39;29
9;170
99;37
8;170
18;170
32;4
4;150
8;169
82;166
30;157
8;168
60;194
step
121;171
99;36
47;179
59;18
65;148
18;180
60;194
88;131
32;117
148;10
49;139
178;175
139;37
32;3
9;59
115;20
28;171
20;104
119;74
169;105
124;163
3;150
105;108
76;175
43;140
19;126
8;167
29;157
127;8
75;92
193;136
166;173
18;170
42;20
7;156
28;43
133;159
75;0
154;60
164;138
83;124
39;29
83;166
68;6
32;188
73;25
32;79
109;188
61;97
16;135
2;66
72;130
68;7
17;135
7;167
75;1
49;138
166;173
61;97
6;156
43;139
