200;rozmiar
step
64;116
31;137
188;128
57;144
13;12
104;83
33;163
106;174
74;97
79;107
70;68
16;120
85;22
177;136
39;28
172;91
113;60
179;114
141;84
67;57
2;134
162;56
174;58
145;64
75;89
90;102
113;126
129;119
127;18
87;147
111;172
79;64
190;97
90;51
32;45
141;158
77;136
16;156
177;93
120;51
135;12
39;14
183;96
105;114
82;139
53;107
72;176
29;118
60;14
127;34
137;164
44;178
63;53
32;178
170;103
131;160
39;28
81;139
170;103
142;84
137;164
72;176
63;52
3;134
110;172
170;103
32;45
13;12
53;107
129;118
128;34
136;164
169;103
78;136
168;103
109;172
104;82
44;177
168;103
66;57
188;128
71;176
113;59
136;164
87;147
32;44
136;165
135;165
167;103
40;28
135;165
135;164
39;28
44;176
167;102
128;35
78;136
64;52
131;159
113;59
step
64;115
32;137
189;128
56;144
13;12
104;82
33;163
105;174
73;97
79;108
70;68
16;121
84;22
176;136
39;27
172;90
113;59
178;114
143;84
66;56
3;134
161;56
174;58
144;64
74;89
91;102
113;127
129;118
127;18
87;147
110;172
80;64
190;97
90;51
32;44
142;158
77;136
16;156
177;92
120;50
135;12
39;14
183;96
104;114
81;139
54;107
72;176
29;118
60;14
127;35
136;164
43;176
63;52
31;178
166;102
131;158
38;27
81;139
166;102
142;84
136;164
73;176
64;52
3;135
110;172
166;102
32;44
12;12
53;107
128;118
127;36
135;164
167;102
78;136
166;102
110;172
103;82
42;176
166;102
66;56
189;128
73;176
113;60
135;164
87;147
32;44
135;164
136;164
166;101
38;28
136;164
136;164
38;27
41;176
165;101
127;36
78;137
64;53
130;158
112;60
step
63;115
32;137
190;128
56;144
13;12
103;82
33;163
105;173
72;97
79;108
70;67
15;121
84;21
176;137
38;27
173;90
112;59
177;114
143;84
67;56
4;135
160;56
174;58
145;64
74;88
90;102
112;127
128;118
127;19
88;147
110;172
80;63
190;97
91;51
33;44
142;158
78;138
16;156
176;92
120;50
135;12
38;14
183;96
104;114
80;139
52;107
73;176
30;118
60;14
127;36
135;164
41;175
64;53
30;178
164;101
130;158
39;27
80;140
165;101
143;83
135;164
73;175
63;53
4;134
110;171
165;101
32;44
13;12
52;106
127;118
126;36
135;164
165;100
78;138
165;100
109;171
103;81
40;175
165;99
67;55
191;128
73;175
112;60
136;164
88;148
32;44
136;164
136;164
164;99
40;27
135;164
134;164
39;27
39;175
164;98
125;36
78;138
62;53
130;158
112;59
step
63;114
32;136
192;128
56;143
13;12
103;80
33;164
104;173
71;97
79;109
69;67
16;121
84;22
176;137
39;26
172;90
111;59
177;114
143;83
66;55
3;134
161;56
174;57
145;64
73;88
90;101
113;127
126;118
127;19
89;148
109;170
80;63
190;97
91;50
33;44
141;158
78;137
16;155
176;93
119;50
135;11
38;13
183;95
104;114
80;139
52;106
73;175
30;117
61;14
125;36
134;165
38;175
62;52
30;178
164;97
129;158
39;26
80;139
163;97
142;83
134;164
73;175
63;52
2;134
110;170
162;97
32;44
13;11
52;106
125;118
124;36
134;164
161;97
77;137
161;96
111;170
103;79
38;175
161;96
65;55
192;128
73;175
111;59
134;164
90;148
31;44
135;164
135;164
161;96
39;26
134;164
133;164
39;25
38;175
161;95
124;36
77;137
64;52
129;157
110;59
step
63;114
33;136
192;128
56;143
12;11
103;79
34;164
103;173
71;97
79;109
69;66
16;121
84;22
175;137
38;25
172;90
110;59
177;114
141;83
66;55
3;134
160;56
173;57
145;64
73;88
90;101
113;126
125;118
127;19
89;148
111;170
79;63
190;96
90;50
31;44
140;158
77;137
15;155
176;92
119;51
135;11
38;14
184;95
104;113
79;139
51;106
73;174
29;117
60;14
123;36
132;164
38;174
65;52
29;178
160;95
130;157
38;25
78;139
160;94
140;83
132;164
73;174
65;51
2;134
111;170
160;94
30;44
11;11
51;106
124;118
123;37
132;163
159;94
76;137
158;94
111;170
103;79
38;174
158;94
67;55
193;128
72;174
110;59
132;164
89;148
30;43
132;163
132;162
157;94
38;25
132;162
133;162
37;25
38;174
157;93
122;37
76;137
66;51
130;156
110;59
step
62;114
33;136
192;128
56;143
12;11
103;79
33;164
102;173
71;98
78;109
69;66
16;120
83;22
175;137
38;25
171;90
110;59
176;114
141;83
67;55
1;134
159;56
173;58
145;64
73;88
90;100
114;126
124;117
127;18
89;148
110;170
80;63
189;96
89;50
30;43
140;159
75;137
14;155
176;92
120;51
134;11
38;15
184;94
104;112
78;139
50;106
71;174
29;117
60;14
122;37
133;161
38;173
65;51
29;177
157;93
130;156
39;25
79;139
156;93
141;83
133;161
71;173
64;51
1;133
111;170
157;93
29;43
12;11
50;106
125;117
122;37
132;161
158;93
75;136
157;93
110;170
103;79
37;173
157;93
66;55
192;128
72;173
109;59
133;161
89;149
29;43
133;161
133;161
156;93
39;25
134;161
135;161
38;25
37;173
156;93
122;37
74;136
64;51
129;156
109;59
step
61;114
33;137
191;128
56;142
11;11
102;79
33;164
102;173
72;98
78;109
69;65
15;120
83;22
174;137
38;25
171;89
110;59
176;114
141;83
67;55
1;133
158;56
173;57
144;64
74;88
91;100
115;126
125;117
126;18
88;149
111;170
79;63
188;96
88;50
29;42
140;160
75;136
13;155
176;92
120;51
135;11
38;16
185;94
104;111
79;139
51;106
72;172
28;117
61;14
121;37
135;160
38;173
64;51
29;176
155;93
128;156
38;25
78;139
154;93
141;83
135;160
