200;rozmiar
step
99;172
63;162
7;94
192;69
183;88
49;188
161;128
110;77
130;15
152;2
77;158
18;43
196;95
142;60
25;79
153;52
35;68
20;150
48;7
118;163
42;141
12;168
134;147
123;138
35;103
67;65
84;197
180;19
84;46
94;129
121;30
159;64
109;89
104;101
128;150
174;56
71;48
2;129
73;22
53;103
145;90
60;178
163;185
143;95
70;43
160;20
5;32
141;55
198;110
117;119
27;7
165;2
118;164
152;2
77;158
192;69
66;65
192;69
99;172
174;55
159;20
60;177
197;110
35;68
191;69
18;43
43;141
34;68
77;158
162;185
190;69
159;63
34;68
77;158
197;95
77;157
99;171
17;43
128;150
180;19
162;184
145;90
34;67
159;20
34;66
179;19
196;110
94;128
162;183
17;44
99;171
120;30
93;128
33;66
165;1
134;147
34;66
127;150
162;182
7;94
step
99;171
63;161
7;94
189;69
184;88
48;188
161;128
109;77
129;15
151;2
76;157
17;44
198;95
143;60
26;79
152;52
35;66
20;149
48;7
118;164
42;141
11;168
134;146
122;138
35;104
66;64
84;197
178;19
83;46
94;128
120;30
159;63
109;89
103;101
127;149
174;55
71;47
2;129
73;22
52;103
145;89
60;176
161;182
142;95
69;43
158;20
6;32
140;55
195;110
116;119
28;7
165;0
117;164
151;2
75;157
189;68
66;64
190;68
99;170
175;55
157;20
60;175
194;110
35;65
189;68
17;43
42;140
35;65
75;156
161;182
189;67
159;63
34;65
76;156
198;95
75;156
100;170
17;42
127;149
178;19
162;182
145;89
33;65
157;21
34;65
177;19
194;110
93;128
162;182
17;43
100;170
119;30
92;128
34;64
165;1
133;146
33;64
127;148
162;182
7;94
step
99;170
62;161
6;94
189;67
185;88
48;187
160;128
108;77
129;15
152;2
75;156
17;42
197;95
142;60
26;79
151;52
33;64
19;149
49;7
117;163
42;139
11;167
133;146
121;138
35;104
66;63
83;197
178;19
83;45
91;128
118;30
158;63
108;89
104;101
128;148
174;55
71;46
1;129
73;21
52;103
144;89
60;175
161;182
143;95
69;43
157;21
5;32
141;55
193;110
117;119
28;7
165;1
117;162
151;2
76;156
190;67
66;63
191;67
100;170
175;55
157;21
59;175
192;110
33;64
191;66
17;42
42;138
33;64
75;156
160;182
191;66
157;63
33;63
75;156
196;95
75;155
100;169
17;42
128;147
179;19
160;182
144;89
33;62
157;21
33;62
178;19
192;110
92;128
160;183
17;43
99;169
118;30
92;127
32;62
165;1
132;146
32;62
127;147
160;183
7;94
step
99;168
62;160
6;94
191;65
184;88
49;187
161;128
107;77
128;15
151;2
75;154
17;43
196;95
141;60
26;78
151;51
31;62
18;149
49;7
117;161
42;137
10;167
131;146
120;138
34;104
66;63
82;197
179;19
82;45
92;127
117;30
156;63
108;89
104;100
128;147
174;55
71;45
1;128
73;21
52;103
144;88
59;175
160;183
142;95
70;43
156;21
4;32
141;54
192;109
116;119
28;6
164;1
116;161
151;2
75;154
191;65
67;63
191;64
99;168
173;55
157;21
58;175
191;109
30;62
190;64
17;43
41;137
30;62
76;154
160;183
189;64
156;63
31;62
76;155
196;95
75;155
98;168
17;43
128;147
179;20
160;183
143;88
31;63
158;21
30;63
178;20
191;109
92;126
160;183
16;43
97;168
116;30
91;126
30;63
165;1
131;146
29;63
128;147
159;183
7;94
step
97;168
62;160
7;94
188;64
183;88
50;187
160;128
107;76
127;15
150;2
74;155
16;43
195;95
141;60
26;78
150;51
29;62
19;149
48;7
116;161
42;137
10;166
131;146
121;138
34;104
66;63
82;197
178;19
81;45
91;126
116;30
156;63
109;89
103;100
128;147
172;55
70;45
1;127
74;21
52;103
144;88
59;175
159;183
142;96
71;43
157;21
5;32
141;53
192;109
116;119
28;6
165;1
117;161
150;1
73;155
188;64
65;63
187;64
96;168
172;54
157;21
58;175
192;109
29;62
188;64
15;43
42;137
30;62
73;155
159;182
188;63
156;63
30;61
74;155
194;95
74;155
96;167
15;43
127;147
178;18
158;182
145;88
29;61
158;21
29;61
179;18
191;109
91;125
159;182
15;43
96;167
116;30
92;125
30;61
165;2
130;146
30;61
127;147
158;182
7;94
step
97;167
61;160
6;94
188;62
182;88
50;187
160;128
107;76
127;15
150;1
74;155
16;43
195;95
140;60
26;78
150;51
31;61
18;149
48;6
117;161
42;137
10;167
130;145
121;138
33;104
65;62
82;197
179;17
80;45
92;125
116;30
157;63
110;89
103;100
126;147
172;53
70;45
2;127
74;20
52;102
145;87
58;174
157;182
142;97
71;43
158;21
5;33
140;53
190;109
116;120
28;6
165;3
117;162
149;1
73;155
187;62
65;62
188;62
96;167
173;53
158;20
58;173
189;109
30;61
187;62
16;42
41;137
30;61
73;155
158;182
187;62
156;63
30;61
73;155
195;95
73;155
96;167
16;42
127;147
180;17
157;182
145;87
30;60
158;21
30;60
180;16
188;109
92;125
157;181
17;42
95;167
116;29
92;125
29;60
165;3
129;145
29;60
127;147
156;181
7;94
step
95;167
60;160
7;94
187;61
182;87
49;187
160;128
107;76
126;15
149;0
73;155
16;42
196;95
139;60
25;78
149;51
29;61
17;149
48;6
116;162
41;137
10;167
129;145
120;138
32;104
66;62
81;197
180;16
79;45
91;125
116;29
157;63
109;89
103;100
128;147
173;53
70;45
3;127
74;20
51;102
146;87
58;173
156;181
141;97
72;43
158;20
5;33
141;53
188;108
116;120
28;5
165;3
116;162
148;0
73;154
186;61
66;61
187;61
96;167
172;53
158;19
